event,wall_time_s,env_step,episode,epsilon,buffer_size,train_steps,mean_loss,loss_n_finite,loss_n_total,win_rate_pct,mean_return,mean_ep_len,mean_max_tile,best_max_tile
env_step,896.7873689069993,2340000,470,0.010000000000000009,100000,2337747,1.69842332136631,2000,2000,,,,,
episode,958.2350673269993,2349209,500,0.010000000000000009,100000,2346956,1.7250749456882477,2000,2000,0.0,666.4555604211299,279.82,291.84,1024
env_step,963.5411414109994,2350000,501,0.010000000000000009,100000,2347747,1.7535492812693119,2000,2000,,,,,
env_step,1030.0373518959996,2360000,528,0.010000000000000009,100000,2357747,1.7217103614211082,2000,2000,,,,,
episode,1078.9903147549994,2367387,550,0.010000000000000009,100000,2365134,1.7545733097195626,2000,2000,0.0,879.7318398254205,363.56,350.08,1024
env_step,1096.3018741529995,2370000,559,0.010000000000000009,100000,2367747,1.8298942546248436,2000,2000,,,,,
env_step,1163.1445135019994,2380000,586,0.010000000000000009,100000,2377747,1.7377755702733995,2000,2000,,,,,
episode,1184.4310341609998,2383199,600,0.010000000000000009,100000,2380946,1.638740525111556,2000,2000,0.0,757.7373562252671,316.24,312.96,512
env_step,1229.5892014299998,2390000,619,0.010000000000000009,100000,2387747,1.640205291748047,2000,2000,,,,,
episode,1295.935579776,2399950,650,0.010000000000000009,100000,2397697,1.5325866534262895,2000,2000,0.0,807.3095180588517,335.02,346.88,1024
env_step,1296.274971979,2400000,650,0.010000000000000009,100000,2397747,1.5312704835832118,2000,2000,,,,,
env_step,1363.5361603779993,2410000,681,0.010000000000000009,100000,2407747,1.5896445994079114,2000,2000,,,,,
episode,1407.3973818159993,2416558,700,0.010000000000000009,100000,2414305,1.6249597128629685,2000,2000,0.0,799.8455214833608,332.16,352.0,1024
env_step,1430.4828965259994,2420000,710,0.010000000000000009,100000,2417747,1.5761937659829854,2000,2000,,,,,
env_step,1497.1320045869998,2430000,741,0.010000000000000009,100000,2427747,1.560525767341256,2000,2000,,,,,
episode,1520.5263576649995,2433538,750,0.010000000000000009,100000,2431285,1.5155811165720225,2000,2000,0.0,815.8490229207072,339.6,339.84,1024
env_step,1563.845323816,2440000,765,0.010000000000000009,100000,2437747,1.4395670167654753,2000,2000,,,,,
env_step,1630.8269684759998,2450000,794,0.010000000000000009,100000,2447747,1.4695244397073983,2000,2000,,,,,
episode,1639.2057284489993,2451227,800,0.010000000000000009,100000,2448974,1.4444781360924244,2000,2000,0.0,858.8030845684008,353.78,345.6,1024
env_step,1698.6564993449992,2460000,822,0.010000000000000009,100000,2457747,1.5065506399124862,2000,2000,,,,,
env_step,1765.8686026769992,2470000,848,0.010000000000000009,100000,2467747,1.4562660268098115,2000,2000,,,,,
episode,1767.9428994799991,2470307,850,0.010000000000000009,100000,2468054,1.438651814222336,2000,2000,0.0,927.8525487792706,381.6,412.16,1024
env_step,1833.8006113249994,2480000,875,0.010000000000000009,100000,2477747,1.4398076356649399,2000,2000,,,,,
episode,1892.0021504499991,2488696,900,0.010000000000000009,100000,2486443,1.4612886577099562,2000,2000,0.0,892.7307366643336,367.78,372.48,1024
env_step,1900.6752182799992,2490000,904,0.010000000000000009,100000,2487747,1.4503576204776765,2000,2000,,,,,
env_step,1967.8946207589997,2500000,932,0.010000000000000009,100000,2497747,1.4093045681267977,2000,2000,,,,,
episode,2004.7769047459997,2505459,950,0.010000000000000009,100000,2503206,1.4070956835448742,2000,2000,0.0,810.8096637185698,335.26,339.2,1024
env_step,2035.3505930389992,2510000,963,0.010000000000000009,100000,2507747,1.3799602358043195,2000,2000,,,,,
env_step,2102.520042405,2520000,993,0.010000000000000009,100000,2517747,1.3912408980876207,2000,2000,,,,,
episode,2115.551173772,2521924,1000,0.010000000000000009,100000,2519671,1.4120143058300019,2000,2000,0.0,793.3122768630624,329.3,362.24,1024
env_step,2169.913273245,2530000,1025,0.010000000000000009,100000,2527747,1.3896445129066706,2000,2000,,,,,
episode,2224.752358017,2538162,1050,0.010000000000000009,100000,2535909,1.3802754171043634,2000,2000,0.0,782.0391213765641,324.76,331.52,512
env_step,2237.0764635119995,2540000,1056,0.010000000000000009,100000,2537747,1.3718367566913365,2000,2000,,,,,
env_step,2303.794239887,2550000,1082,0.010000000000000009,100000,2547747,1.3037175598591566,2000,2000,,,,,
episode,2337.7109882289997,2555074,1100,0.010000000000000009,100000,2552821,1.2931198358237743,2000,2000,0.0,819.4405895063444,338.24,353.28,1024
env_step,2370.2914506509996,2560000,1115,0.010000000000000009,100000,2557747,1.2782616735994816,2000,2000,,,,,
env_step,2435.5226264959992,2570000,1147,0.010000000000000009,100000,2567747,1.3957834644913674,2000,2000,,,,,
episode,2443.2162894659996,2571174,1150,0.010000000000000009,100000,2568921,1.3654592636972667,2000,2000,0.0,773.8733080779238,322.0,356.48,1024
env_step,2501.1639632549995,2580000,1180,0.010000000000000009,100000,2577747,1.4034109595566988,2000,2000,,,,,
episode,2546.5933447929992,2586999,1200,0.010000000000000009,100000,2584746,1.3789319997131824,2000,2000,0.0,764.3150608785811,316.5,313.6,1024
env_step,2566.180069208999,2590000,1208,0.010000000000000009,100000,2587747,1.3241135433614255,2000,2000,,,,,
env_step,2631.0995074949997,2600000,1233,0.010000000000000009,100000,2597747,1.3427357215583324,2000,2000,,,,,
episode,2662.055712584999,2604757,1250,0.010000000000000009,100000,2602504,1.31751113063097,2000,2000,0.0,856.8843445874969,355.16,354.56,1024
env_step,2696.1388411459993,2610000,1265,0.010000000000000009,100000,2607747,1.2555521702095866,2000,2000,,,,,
episode,2754.9257270199996,2619054,1300,0.010000000000000009,100000,2616801,1.274318998336792,2000,2000,0.0,681.4933691834818,285.94,284.16,1024
env_step,2761.0959800969995,2620000,1302,0.010000000000000009,100000,2617747,1.2575423645079136,2000,2000,,,,,
env_step,2825.901553651999,2630000,1335,0.010000000000000009,100000,2627747,1.328004700757563,2000,2000,,,,,
episode,2855.1681558299997,2634512,1350,0.010000000000000009,100000,2632259,1.3750004674047231,2000,2000,0.0,744.7455294870056,309.16,337.92,1024
env_step,2890.86022908,2640000,1369,0.010000000000000009,100000,2637747,1.3353182913511992,2000,2000,,,,,
env_step,2956.291525015,2650000,1395,0.010000000000000009,100000,2647747,1.3552175296396016,2000,2000,,,,,
episode,2968.4633416019997,2651855,1400,0.010000000000000009,100000,2649602,1.3827858608812094,2000,2000,0.0,842.438502570806,346.86,396.8,1024
env_step,3021.999337108,2660000,1422,0.010000000000000009,100000,2657747,1.3172974897176026,2000,2000,,,,,
episode,3073.9089117329995,2667912,1450,0.010000000000000009,100000,2665659,1.3739108484759928,2000,2000,0.0,771.8245288726542,321.14,327.68,1024
env_step,3087.565282732,2670000,1456,0.010000000000000009,100000,2667747,1.3933758048266172,2000,2000,,,,,
env_step,3152.9636873659992,2680000,1489,0.010000000000000009,100000,2677747,1.424662220582366,2000,2000,,,,,
episode,3178.794038817,2683940,1500,0.010000000000000009,100000,2681687,1.4880437972843648,2000,2000,0.0,771.7581864899792,320.56,329.6,1024
env_step,3218.508170969999,2690000,1516,0.010000000000000009,100000,2687747,1.5298473250716924,2000,2000,,,,,
env_step,3284.1933849199995,2700000,1547,0.010000000000000009,100000,2697747,1.5385657428652049,2000,2000,,,,,
env_step,58.44479361699996,2710000,38,0.010000000000000009,10000,2707620,1.4436023101508617,2000,2000,,,,,
episode,75.86310039400087,2712971,50,0.010000000000000009,12971,2710591,1.509640304595232,2000,2000,0.0,609.4700897733824,259.42,262.4,1024
env_step,117.38842451700111,2720000,73,0.010000000000000009,20000,2717620,1.5580569956451655,2000,2000,,,,,
episode,161.35120941599962,2727404,100,0.010000000000000009,27404,2725024,1.5291333582997322,2000,2000,0.0,689.2524556016837,288.66,275.2,512
env_step,176.87427845800084,2730000,109,0.010000000000000009,30000,2727620,1.5522897745221853,2000,2000,,,,,
env_step,236.82669313500082,2740000,149,0.010000000000000009,40000,2737620,1.8103704770505429,2000,2000,,,,,
episode,237.70756455300034,2740147,150,0.010000000000000009,40147,2737767,1.8032817425876855,2000,2000,0.0,596.3805494474997,254.86,257.28,512
env_step,297.18100560200037,2750000,186,0.010000000000000009,50000,2747620,2.1934109025597572,2000,2000,,,,,
episode,317.95754941700034,2753434,200,0.010000000000000009,53434,2751054,2.138443735063076,2000,2000,0.0,626.0739495904184,265.74,252.16,512
env_step,358.19401461599955,2760000,221,0.010000000000000009,60000,2757620,2.1557384303510188,2000,2000,,,,,
episode,404.8315790880006,2767554,250,0.010000000000000009,67554,2765174,2.1969368557631967,2000,2000,0.0,669.3370730119965,282.4,272.0,512
env_step,419.91729458900045,2770000,259,0.010000000000000009,70000,2767620,2.284964833974838,2000,2000,,,,,
episode,481.5485627620001,2779863,300,0.010000000000000009,79863,2777483,2.1214466820657254,2000,2000,0.0,574.8497475823979,246.18,244.16,512
env_step,482.40914224600056,2780000,300,0.010000000000000009,80000,2777620,2.1211202405393124,2000,2000,,,,,
env_step,545.509218344001,2790000,336,0.010000000000000009,90000,2787620,2.1954259931147098,2000,2000,,,,,
episode,569.5561162530012,2793775,350,0.010000000000000009,93775,2791395,2.2658208063542844,2000,2000,0.0,657.9840475026581,278.24,269.12,512
env_step,609.4155097130006,2800000,371,0.010000000000000009,100000,2797620,2.227520813882351,2000,2000,,,,,
episode,658.4716217090008,2807600,400,0.010000000000000009,100000,2805220,2.255967640697956,2000,2000,0.0,657.875170804467,276.5,280.96,1024
env_step,673.8758975350011,2810000,407,0.010000000000000009,100000,2807620,2.1862503785789014,2000,2000,,,,,
env_step,737.8468942399995,2820000,439,0.010000000000000009,100000,2817620,2.1547097901403904,2000,2000,,,,,
episode,760.0336826370003,2823459,450,0.010000000000000009,100000,2821079,2.164010193169117,2000,2000,0.0,759.584845076221,317.18,327.04,1024
env_step,802.0051714670008,2830000,470,0.010000000000000009,100000,2827620,2.114816245675087,2000,2000,,,,,
episode,857.519661843,2838663,500,0.010000000000000009,100000,2836283,2.062845899105072,2000,2000,0.0,728.6489451256045,304.08,307.2,512
env_step,866.0876673309995,2840000,504,0.010000000000000009,100000,2837620,2.0796989669799806,2000,2000,,,,,
env_step,930.0469139440011,2850000,535,0.010000000000000009,100000,2847620,2.0339621773362158,2000,2000,,,,,
episode,961.7973800039999,2854926,550,0.010000000000000009,100000,2852546,1.961917096287012,2000,2000,0.0,779.4870737236196,325.26,335.36,1024
env_step,994.3146426479998,2860000,565,0.010000000000000009,100000,2857620,1.9336995653510094,2000,2000,,,,,
env_step,1058.2886928299995,2870000,595,0.010000000000000009,100000,2867620,1.7987156572043896,2000,2000,,,,,
episode,1069.2816108210009,2871713,600,0.010000000000000009,100000,2869333,1.8320371725708247,2000,2000,0.0,810.2973230952025,335.74,350.08,1024
env_step,1122.5113338259998,2880000,625,0.010000000000000009,100000,2877620,1.762823556214571,2000,2000,,,,,
episode,1168.6024423889994,2887200,650,0.010000000000000009,100000,2884820,1.6651833181083202,2000,2000,0.0,740.1105828829443,309.74,316.16,512
env_step,1186.5531616930002,2890000,657,0.010000000000000009,100000,2887620,1.6775155072361232,2000,2000,,,,,
env_step,1250.3017941750004,2900000,688,0.010000000000000009,100000,2897620,1.66144389693439,2000,2000,,,,,
