event,wall_time_s,env_step,episode,epsilon,buffer_size,train_steps,mean_loss,loss_n_finite,loss_n_total,win_rate_pct,mean_return,mean_ep_len,mean_max_tile,best_max_tile
episode,1347.991202250123,184180,1500,0.650058,100000,182181,2.267460943117738,2000,2000,0.0,244.77180984497508,119.6,104.96,256
episode,1389.8610802921467,189897,1550,0.6391956999999999,100000,187898,2.1258438036888836,2000,2000,0.0,233.15846172530877,114.34,105.6,256
env_step,1390.613671750063,190000,1551,0.639,100000,188001,2.1394480291754006,2000,2000,,,,,
episode,1438.1761140839662,196450,1600,0.626745,100000,194451,2.179976037442684,2000,2000,0.0,272.44361433949473,131.06,126.08,256
env_step,1460.4998623749707,200000,1630,0.62,100000,198001,2.1729252915382387,2000,2000,,,,,
episode,1476.4420482921414,202574,1650,0.6151094,100000,200575,2.2715497466772794,2000,2000,0.0,251.03060941388503,122.48,110.08,256
episode,1513.7870858749375,208850,1700,0.6031850000000001,100000,206851,2.388433111876249,2000,2000,0.0,258.1912037701635,125.52,115.84,256
env_step,1520.5247097499669,210000,1710,0.601,100000,208001,2.356747681930661,2000,2000,,,,,
episode,1547.9431049169507,214689,1750,0.5920909000000001,100000,212690,2.182852802351117,2000,2000,0.0,239.33638740109262,116.78,93.12,256
env_step,1578.9361721251626,220000,1792,0.5820000000000001,100000,218001,2.154698917761445,2000,2000,,,,,
episode,1584.1547583341599,220890,1800,0.580309,100000,218891,2.240487047150731,2000,2000,0.0,258.52479227474157,124.02,115.2,256
episode,1623.5935365839396,227232,1850,0.5682592,100000,225233,2.4660645859986543,2000,2000,0.0,265.33020876256785,126.84,120.32,256
env_step,1642.9556381669827,230000,1870,0.563,100000,228001,2.2300996023863555,2000,2000,,,,,
episode,1664.8111114171334,233344,1900,0.5566464,100000,231345,2.2873848163038493,2000,2000,0.0,253.07778205178852,122.24,112.0,256
episode,1705.179750500014,239355,1950,0.5452254999999999,100000,237356,2.2143273562341927,2000,2000,0.0,247.0894670953333,120.22,113.28,256
env_step,1709.5217207090463,240000,1955,0.544,100000,238001,2.302118564978242,2000,2000,,,,,
episode,1746.2728512091562,245629,2000,0.5333049000000001,100000,243630,2.268113833770156,2000,2000,0.0,264.56742738360595,125.48,118.4,256
env_step,1775.2083666671533,250000,2032,0.525,100000,248001,2.322043207705021,2000,2000,,,,,
episode,1787.4295897921547,251918,2050,0.5213558,100000,249919,2.3226995652318,2000,2000,0.0,264.37274113267756,125.78,117.12,256
episode,1829.9251566249877,258231,2100,0.5093611,100000,256232,2.3543205479830505,2000,2000,0.0,262.7451069849724,126.26,116.48,256
env_step,1841.5460317919496,260000,2113,0.506,100000,258001,2.3370203438550234,2000,2000,,,,,
episode,1871.6147512090392,264538,2150,0.4973778,100000,262539,2.381520208671689,2000,2000,0.0,261.91328983648725,126.14,113.28,256
env_step,1906.860604000045,270000,2195,0.487,100000,268001,2.3590266170352696,2000,2000,,,,,
episode,1911.5691090419423,270695,2200,0.48567950000000004,100000,268696,2.3749256238937377,2000,2000,0.0,254.28207365273298,123.14,112.0,256
episode,1952.2190249999985,276864,2250,0.4739584,100000,274865,2.388629149481654,2000,2000,0.0,256.05769698323996,123.38,115.84,256
env_step,1972.3798611671664,280000,2276,0.46799999999999997,100000,278001,2.2319716041386126,2000,2000,,,,,
episode,1991.3271657919977,282994,2300,0.46231139999999993,100000,280995,2.328511258006096,2000,2000,0.0,256.239664243339,122.6,116.48,256
episode,2030.866207000101,289062,2350,0.4507822,100000,287063,2.337091620102525,2000,2000,0.0,251.78679457192334,121.36,107.2,256
env_step,2037.124831666937,290000,2355,0.44900000000000007,100000,288001,2.347603422060609,2000,2000,,,,,
episode,2071.807958584046,295402,2400,0.4387362,100000,293403,2.4698432704657316,2000,2000,0.0,267.6690600464511,126.8,113.28,256
env_step,2102.081237833947,300000,2436,0.43000000000000005,100000,298001,2.5517292001247407,2000,2000,,,,,
episode,2112.844989791978,301600,2450,0.4269600000000001,100000,299601,2.4379645690470935,2000,2000,0.0,256.57440006784344,123.96,105.6,256
episode,2153.0644817501307,308062,2500,0.4146822,100000,306063,2.5683368986696005,2000,2000,0.0,271.3385823056221,129.24,117.76,256
env_step,2165.3157210419886,310000,2516,0.41100000000000003,100000,308001,2.415025906175375,2000,2000,,,,,
episode,2189.446043125121,313743,2550,0.4038883000000001,100000,311744,2.531669724792242,2000,2000,0.0,234.072839776036,113.62,108.16,256
episode,2228.7418823339976,319952,2600,0.3920912,100000,317953,2.421093778848648,2000,2000,0.0,258.2910368239444,124.18,108.8,256
env_step,2229.057752584107,320000,2600,0.392,100000,318001,2.427494791120291,2000,2000,,,,,
episode,2270.488941667136,326136,2650,0.38034160000000006,100000,324137,2.4399430424422026,2000,2000,0.0,256.4242592338424,123.68,106.24,256
env_step,2295.4943833751604,330000,2685,0.373,100000,328001,2.3744996255040167,2000,2000,,,,,
episode,2307.040012374986,331790,2700,0.3695990000000001,100000,329791,2.3922026882320644,2000,2000,0.0,231.91149985964148,113.08,94.08,128
episode,2348.024425667012,337824,2750,0.35813439999999996,100000,335825,2.31036502251029,2000,2000,0.0,250.15979958017618,120.68,105.6,256
env_step,2362.689333708957,340000,2766,0.354,100000,338001,2.349093617260456,2000,2000,,,,,
episode,2390.9186113751493,344205,2800,0.3460105000000001,100000,342206,2.4795328319370746,2000,2000,0.0,270.0717411892035,127.62,108.8,256
