event,wall_time_s,env_step,episode,epsilon,buffer_size,train_steps,mean_loss,loss_n_finite,loss_n_total,win_rate_pct,mean_return,mean_ep_len,mean_max_tile,best_max_tile
env_step,5642.099325375166,1000000,6672,0.6733333333333333,100000,997874,2.419230138465762,2000,2000,,,,,
greedy_eval,5642.100156000117,1000000,6672,0.6733333333333333,100000,997874,2.419230138465762,2000,2000,0.0,,134.537,122.656,
episode,5702.390873624943,1003775,6700,0.6721001666666666,100000,1001649,2.409667356595397,2000,2000,0.0,279.3534437644859,133.12,125.44,256
episode,5739.020649125101,1009854,6750,0.67011436,100000,1007728,2.3761996919214727,2000,2000,0.0,251.0980323720962,121.58,112.0,256
env_step,5739.932569416938,1010000,6750,0.6700666666666666,100000,1007874,2.397082816928625,2000,2000,,,,,
episode,5782.462280791951,1016208,6800,0.66803872,100000,1014082,2.416052702665329,2000,2000,0.0,264.8969942866622,127.08,121.6,256
env_step,5804.782198749948,1020000,6833,0.6668000000000001,100000,1017874,2.3427461299449206,2000,2000,,,,,
episode,5816.35327333305,1021931,6850,0.6661692066666667,100000,1019805,2.396680724978447,2000,2000,0.0,233.31792342097026,114.46,106.56,256
episode,5855.44463837496,1028014,6900,0.6641820933333333,100000,1025888,2.362906771659851,2000,2000,0.0,250.31058683428353,121.66,110.72,256
env_step,5868.478828750085,1030000,6914,0.6635333333333333,100000,1027874,2.430517516940832,2000,2000,,,,,
episode,5891.765918832971,1033938,6950,0.6622469200000001,100000,1031812,2.445399524718523,2000,2000,0.0,242.91489929221726,118.48,108.8,256
episode,5928.556009750115,1039740,7000,0.6603516,100000,1037614,2.3770951515734198,2000,2000,0.0,237.32710315925868,116.04,102.4,256
env_step,5930.121954875067,1040000,7002,0.6602666666666667,100000,1037874,2.3816849674284457,2000,2000,,,,,
episode,5962.201051458018,1045261,7050,0.6585480733333333,100000,1043135,2.338608995094895,2000,2000,0.0,224.85345777822292,110.42,103.04,256
env_step,5991.313845500117,1050000,7092,0.657,100000,1047874,2.3742709328085185,2000,2000,,,,,
episode,5996.2211143330205,1050812,7100,0.6567347466666666,100000,1048686,2.341240651443601,2000,2000,0.0,224.64819440953497,111.02,91.84,256
episode,6034.923463999992,1056768,7150,0.65478912,100000,1054642,2.4401780260503294,2000,2000,0.0,243.04191379584825,119.12,107.52,256
env_step,6053.407649917062,1060000,7177,0.6537333333333333,100000,1057874,2.3304061251580714,2000,2000,,,,,
episode,6069.803383708,1062849,7200,0.65280266,100000,1060723,2.252825171381235,2000,2000,0.0,250.98619998222793,121.62,113.28,256
episode,6105.008905333001,1068950,7250,0.6508096666666667,100000,1066824,2.3275172942578792,2000,2000,0.0,251.44342329129918,122.02,112.96,256
env_step,6112.46469487506,1070000,7258,0.6504666666666666,100000,1067874,2.3773152834177016,2000,2000,,,,,
episode,6144.394984750077,1075071,7300,0.64881014,100000,1072945,2.470766646400094,2000,2000,0.0,251.7666517993591,122.42,109.44,256
env_step,6173.41646745801,1080000,7343,0.6472,100000,1077874,2.379966740235686,2000,2000,,,,,
episode,6177.916785292095,1080704,7350,0.6469700266666667,100000,1078578,2.444172872915864,2000,2000,0.0,227.51812682975927,112.66,98.56,256
episode,6215.664791708114,1086908,7400,0.6449433866666667,100000,1084782,2.5421540575921537,2000,2000,0.0,259.5769165663503,124.08,114.56,256
env_step,6234.601668457966,1090000,7425,0.6439333333333334,100000,1087874,2.567527318999171,2000,2000,,,,,
episode,6253.114698792109,1093080,7450,0.6429271999999999,100000,1090954,2.5953251044005157,2000,2000,0.0,256.90147309292126,123.44,110.72,256
episode,6288.483785333112,1098706,7500,0.6410893733333334,100000,1096580,2.5457910009026525,2000,2000,0.0,229.09136957092105,112.52,99.84,256
env_step,6297.040197958006,1100000,7510,0.6406666666666667,100000,1097874,2.4592271914184094,2000,2000,,,,,
greedy_eval,6297.040687417146,1100000,7510,0.6406666666666667,100000,1097874,2.4592271914184094,2000,2000,0.0,,136.184,125.824,
episode,6359.602240458131,1104669,7550,0.63914146,100000,1102543,2.446571499168873,2000,2000,0.0,245.22770284509681,119.26,107.52,256
env_step,6392.509006208042,1110000,7597,0.6374,100000,1107874,2.4183164444714786,2000,2000,,,,,
episode,6394.128007417079,1110243,7600,0.63732062,100000,1108117,2.4139315089583397,2000,2000,0.0,226.29928526857918,111.48,95.36,256
episode,6430.547661208082,1116282,7650,0.6353478800000001,100000,1114156,2.242069062784314,2000,2000,0.0,248.15037541184395,120.78,103.04,256
env_step,6452.901136250002,1120000,7679,0.6341333333333333,100000,1117874,2.2990005849301816,2000,2000,,,,,
episode,6469.205870750127,1122754,7700,0.6332336933333333,100000,1120628,2.376621354997158,2000,2000,0.0,269.09217022962787,129.44,119.36,256
episode,6505.310872625094,1128752,7750,0.6312743466666666,100000,1126626,2.4615645548701286,2000,2000,0.0,248.34266261560245,119.96,109.44,256
env_step,6513.138071875088,1130000,7759,0.6308666666666667,100000,1127874,2.4103120190650227,2000,2000,,,,,
episode,6546.0081116249785,1135206,7800,0.62916604,100000,1133080,2.448013741329312,2000,2000,0.0,269.2255705843161,129.08,125.44,256
env_step,6576.409100792138,1140000,7839,0.6275999999999999,100000,1137874,2.394782126739621,2000,2000,,,,,
episode,6584.7919663749635,1141286,7850,0.6271799066666667,100000,1139160,2.460217550307512,2000,2000,0.0,251.43623495011096,121.6,115.84,256
episode,6623.197584167123,1147113,7900,0.62527642,100000,1144987,2.374223315253854,2000,2000,0.0,238.69137942091456,116.54,99.84,256
env_step,6642.1368415420875,1150000,7924,0.6243333333333333,100000,1147874,2.436961775183678,2000,2000,,,,,
episode,6661.910522666993,1153083,7950,0.62332622,100000,1150957,2.460285038203001,2000,2000,0.0,246.32041851519506,119.4,103.04,256
episode,6698.6298981669825,1158940,8000,0.6214129333333334,100000,1156814,2.3839763111770154,2000,2000,0.0,240.15064390578937,117.14,108.8,256
env_step,6704.868357999949,1160000,8009,0.6210666666666667,100000,1157874,2.438846659436822,2000,2000,,,,,
episode,6736.496706916951,1165076,8050,0.6194085066666666,100000,1162950,2.3132422561496497,2000,2000,0.0,255.7716004790404,122.72,113.28,256
env_step,6766.618405000074,1170000,8091,0.6178,100000,1167874,2.374585042133927,2000,2000,,,,,
episode,6772.820299500134,1171053,8100,0.61745602,100000,1168927,2.3533232003748417,2000,2000,0.0,246.50247410180265,119.54,113.92,256
episode,6812.418600708013,1176787,8150,0.6155829133333334,100000,1174661,2.2852790227979423,2000,2000,0.0,234.46293328978598,114.68,107.52,256
env_step,6834.197688542074,1180000,8176,0.6145333333333334,100000,1177874,2.312811844885349,2000,2000,,,,,
episode,6853.231102917111,1182674,8200,0.6136598266666666,100000,1180548,2.320886622965336,2000,2000,0.0,241.1065764566135,117.74,104.96,256
episode,6895.148997500073,1188454,8250,0.6117716933333333,100000,1186328,2.3155413133502005,2000,2000,0.0,236.91326670720585,115.6,108.48,256
env_step,6906.3583743751515,1190000,8261,0.6112666666666666,100000,1187874,2.3557171985059977,2000,2000,,,,,
episode,6943.066476000007,1195101,8300,0.60960034,100000,1192975,2.391551937371492,2000,2000,0.0,279.1723046692484,132.94,132.48,256
env_step,6975.221548917005,1200000,8341,0.608,100000,1197874,2.344277829989791,2000,2000,,,,,
greedy_eval,6975.222302125068,1200000,8341,0.608,100000,1197874,2.344277829989791,2000,2000,0.0,,145.108,133.632,
