event,wall_time_s,env_step,episode,epsilon,buffer_size,train_steps,mean_loss,loss_n_finite,loss_n_total,win_rate_pct,mean_return,mean_ep_len,mean_max_tile,best_max_tile
env_step,33181.96581620793,660000,4923,0.050000000000000044,100000,658001,5.5136569224298,2000,2000,,,,,
episode,33406.00997054088,664562,4950,0.050000000000000044,100000,662563,5.468975355535745,2000,2000,0.0,378.477444080269,169.58,147.84,256
env_step,33669.49476866587,670000,4979,0.050000000000000044,100000,668001,5.30691435444355,2000,2000,,,,,
episode,33854.468743082834,673906,5000,0.050000000000000044,100000,671907,5.468994124785065,2000,2000,0.0,423.7661389898773,186.88,189.44,512
env_step,34110.99344808282,680000,5032,0.050000000000000044,100000,678001,5.441597056314349,2000,2000,,,,,
episode,34256.19706899999,683425,5050,0.050000000000000044,100000,681426,5.37025750669837,2000,2000,0.0,432.07515534737786,190.38,183.04,512
env_step,34534.91359712486,690000,5086,0.050000000000000044,100000,688001,5.463580187395215,2000,2000,,,,,
episode,34629.233399665914,692220,5100,0.050000000000000044,100000,690221,5.368203707993031,2000,2000,0.0,395.11556189130636,175.9,153.6,512
env_step,34962.63601120794,700000,5142,0.050000000000000044,100000,698001,5.3679526198506355,2000,2000,,,,,
greedy_eval,34962.638015749864,700000,5142,0.050000000000000044,100000,698001,5.3679526198506355,2000,2000,0.0,,212.058,200.736,
episode,35051.50075412495,701054,5150,0.050000000000000044,100000,699055,5.3223991232067345,2000,2000,0.0,396.5669994578514,176.68,169.6,512
env_step,35429.23885254096,710000,5195,0.050000000000000044,100000,708001,5.2930822306722405,2000,2000,,,,,
episode,35467.1990484579,710894,5200,0.050000000000000044,100000,708895,5.355872199684382,2000,2000,0.0,447.0604484946158,196.8,192.64,512
env_step,35852.597552040825,720000,5246,0.050000000000000044,100000,718001,5.192259780734777,2000,2000,,,,,
episode,35890.218771332875,720887,5250,0.050000000000000044,100000,718888,5.2419472861289975,2000,2000,0.0,457.1099034581127,199.86,206.72,512
env_step,36274.220346041024,730000,5295,0.050000000000000044,100000,728001,5.151921164274215,2000,2000,,,,,
episode,36309.80963766598,730846,5300,0.050000000000000044,100000,728847,5.142148027181626,2000,2000,0.0,455.70459816870357,199.18,186.24,512
env_step,36714.9296624579,740000,5344,0.050000000000000044,100000,738001,5.06451654163003,2000,2000,,,,,
episode,36758.851813833,740976,5350,0.050000000000000044,100000,738977,5.0503642232418064,2000,2000,0.0,462.8177953250829,202.6,195.2,512
env_step,37170.88257645792,750000,5394,0.050000000000000044,100000,748001,5.018646572738886,2000,2000,,,,,
greedy_eval,37170.8832867078,750000,5394,0.050000000000000044,100000,748001,5.018646572738886,2000,2000,0.0,,251.976,243.008,
episode,37252.47066683299,750687,5400,0.050000000000000044,100000,748688,5.003820797622204,2000,2000,0.0,441.46525814561596,194.22,181.12,512
env_step,37677.55775704095,760000,5449,0.050000000000000044,100000,758001,4.962575349062681,2000,2000,,,,,
episode,37678.77160183294,760025,5450,0.050000000000000044,100000,758026,4.961576545596123,2000,2000,0.0,425.72377720883605,186.76,176.96,512
env_step,38149.1649936249,770000,5499,0.050000000000000044,100000,768001,4.8945869532823565,2000,2000,,,,,
episode,38150.8199804998,770034,5500,0.050000000000000044,100000,768035,4.89904139059782,2000,2000,0.0,458.7448664316721,200.18,193.28,512
episode,38588.934999249876,779298,5550,0.050000000000000044,100000,777299,4.952254053324461,2000,2000,0.0,419.2614251746564,185.28,182.4,512
env_step,38621.889833875,780000,5554,0.050000000000000044,100000,778001,4.93230271333456,2000,2000,,,,,
episode,39043.29181075003,788944,5600,0.050000000000000044,100000,786945,4.780011786147952,2000,2000,0.0,439.18639667645607,192.92,174.08,512
env_step,39093.61398999998,790000,5604,0.050000000000000044,100000,788001,4.806879270747304,2000,2000,,,,,
episode,39521.058752999874,798936,5650,0.050000000000000044,100000,796937,4.775354757279158,2000,2000,0.0,454.98991961058135,199.84,192.64,512
env_step,39573.16241916595,800000,5655,0.050000000000000044,100000,798001,4.77315492786467,2000,2000,,,,,
greedy_eval,39573.16321766586,800000,5655,0.050000000000000044,100000,798001,4.77315492786467,2000,2000,0.0,,232.67,229.952,
episode,40030.364008207805,808436,5700,0.050000000000000044,100000,806437,4.743795173764229,2000,2000,0.0,429.5848131148938,190.0,186.88,512
env_step,40107.93514204095,810000,5708,0.050000000000000044,100000,808001,4.756715145409107,2000,2000,,,,,
episode,40493.62475233292,817793,5750,0.050000000000000044,100000,815794,4.823152899771928,2000,2000,0.0,424.5551586517052,187.14,172.8,512
env_step,40599.86250137491,820000,5760,0.050000000000000044,100000,818001,4.879133624464274,2000,2000,,,,,
episode,41006.2416730409,828340,5800,0.050000000000000044,100000,826341,4.902180971086025,2000,2000,0.0,483.55126464791744,210.94,191.36,512
env_step,41087.325764665846,830000,5807,0.050000000000000044,100000,828001,4.885905148655176,2000,2000,,,,,
episode,41490.68584837485,838247,5850,0.050000000000000044,100000,836248,4.853523472815752,2000,2000,0.0,452.3050482963997,198.14,182.4,512
env_step,41575.007021665806,840000,5859,0.050000000000000044,100000,838001,4.816543917894363,2000,2000,,,,,
episode,41997.81419033301,848679,5900,0.050000000000000044,100000,846680,4.788471003293991,2000,2000,0.0,475.49200396350244,208.64,189.44,512
env_step,42062.202989124926,850000,5906,0.050000000000000044,100000,848001,4.770191863924265,2000,2000,,,,,
greedy_eval,42062.20367720793,850000,5906,0.050000000000000044,100000,848001,4.770191863924265,2000,2000,0.0,,310.476,299.648,
episode,42513.4362509998,858064,5950,0.050000000000000044,100000,856065,4.742736215084792,2000,2000,0.0,427.20819021774037,187.7,177.28,512
env_step,42607.32629924989,860000,5960,0.050000000000000044,100000,858001,4.776372374743223,2000,2000,,,,,
episode,42997.25150724989,867926,6000,0.050000000000000044,100000,865927,4.67121391671896,2000,2000,0.0,446.28084681322883,197.24,184.96,512
env_step,43097.33401191584,870000,6011,0.050000000000000044,100000,868001,4.693228432327509,2000,2000,,,,,
episode,43505.32759970799,878407,6050,0.050000000000000044,100000,876408,4.741824062645436,2000,2000,0.0,480.3587374595671,209.62,188.8,256
env_step,43584.821366415825,880000,6059,0.050000000000000044,100000,878001,4.704682165056467,2000,2000,,,,,
episode,44039.04097729083,888604,6100,0.050000000000000044,100000,886605,4.813483764737844,2000,2000,0.0,466.06514895573423,203.94,192.0,512
env_step,44107.886921540834,890000,6106,0.050000000000000044,100000,888001,4.8511418005824085,2000,2000,,,,,
episode,44563.091659665806,899387,6150,0.050000000000000044,100000,897388,4.77067256551981,2000,2000,0.0,494.2698064965076,215.66,188.8,512
env_step,44592.87670425,900000,6152,0.050000000000000044,100000,898001,4.758609804034233,2000,2000,,,,,
greedy_eval,44592.87737083295,900000,6152,0.050000000000000044,100000,898001,4.758609804034233,2000,2000,0.0,,334.138,346.24,
env_step,45148.99376008287,910000,6196,0.050000000000000044,100000,908001,4.89427493172884,2000,2000,,,,,
episode,45187.74442720786,910803,6200,0.050000000000000044,100000,908804,4.83311940446496,2000,2000,0.0,525.4158331468801,228.32,217.6,512
env_step,45635.24716779101,920000,6237,0.050000000000000044,100000,918001,4.846692695766688,2000,2000,,,,,
episode,45779.92788241594,922862,6250,0.050000000000000044,100000,920863,4.8664347214400765,2000,2000,0.0,558.5866465006482,241.18,234.88,512
env_step,46134.70413700002,930000,6280,0.050000000000000044,100000,928001,4.890991798877716,2000,2000,,,,,
episode,46330.010267416015,934050,6300,0.050000000000000044,100000,932051,4.889568103909492,2000,2000,0.0,514.5239784815492,223.76,223.36,512
env_step,46616.85570374993,940000,6328,0.050000000000000044,100000,938001,4.866168671011925,2000,2000,,,,,
episode,46847.78855083301,944760,6350,0.050000000000000044,100000,942761,5.0104279161095615,2000,2000,0.0,490.204075936781,214.2,192.0,512
env_step,47101.86464058282,950000,6373,0.050000000000000044,100000,948001,5.1012178907394405,2000,2000,,,,,
greedy_eval,47101.86525575002,950000,6373,0.050000000000000044,100000,948001,5.1012178907394405,2000,2000,0.0,,273.256,256.448,
episode,47398.55516383285,955192,6400,0.050000000000000044,100000,953193,5.15315255433321,2000,2000,0.0,472.99491762394945,208.64,196.48,512
env_step,47633.634953374974,960000,6419,0.050000000000000044,100000,958001,5.254639418363571,2000,2000,,,,,
episode,47998.67727070791,966997,6450,0.050000000000000044,100000,964998,5.362644022583962,2000,2000,0.0,544.8591470295545,236.1,229.44,512
env_step,48149.91545899981,970000,6463,0.050000000000000044,100000,968001,5.295954875946045,2000,2000,,,,,
episode,48506.924777082866,977390,6500,0.050000000000000044,100000,975391,5.3960826596617695,2000,2000,0.0,474.9519175046077,207.86,196.48,512
env_step,48633.64444104093,980000,6510,0.050000000000000044,100000,978001,5.395095276892185,2000,2000,,,,,
episode,49085.168103582924,989166,6550,0.050000000000000044,100000,987167,5.670329656362534,2000,2000,0.0,543.0306224129831,235.52,219.2,512
env_step,49125.92703299993,990000,6553,0.050000000000000044,100000,988001,5.721338488876819,2000,2000,,,,,
env_step,49608.11586554092,1000000,6596,0.050000000000000044,100000,998001,5.78919546020031,2000,2000,,,,,
greedy_eval,49608.116684332956,1000000,6596,0.050000000000000044,100000,998001,5.78919546020031,2000,2000,0.0,,325.906,327.68,
episode,49713.157619374804,1000855,6600,0.050000000000000044,100000,998856,5.817639341831208,2000,2000,0.0,539.8198724956895,233.78,219.52,512
env_step,50159.82137591601,1010000,6639,0.050000000000000044,100000,1008001,6.049118666291237,2000,2000,,,,,
episode,50261.925908291014,1012123,6650,0.050000000000000044,100000,1010124,6.097473628997803,2000,2000,0.0,517.6394522842294,225.36,205.12,512
env_step,50640.90862729098,1020000,6680,0.050000000000000044,100000,1018001,5.966862286686897,2000,2000,,,,,
episode,50850.40482824994,1024358,6700,0.050000000000000044,100000,1022359,5.888749945521354,2000,2000,0.0,564.28004967954,244.7,235.52,512
env_step,51154.89608766581,1030000,6721,0.050000000000000044,100000,1028001,5.807447091698647,2000,2000,,,,,
episode,51469.813542540884,1036124,6750,0.050000000000000044,100000,1034125,5.722168643474578,2000,2000,0.0,541.1253690854662,235.32,225.28,512
env_step,51656.789898291,1040000,6767,0.050000000000000044,100000,1038001,5.764178998351097,2000,2000,,,,,
episode,52042.424304666,1047928,6800,0.050000000000000044,100000,1045929,5.988397220492363,2000,2000,0.0,542.5073359134798,236.08,232.96,512
env_step,52141.62893887493,1050000,6807,0.050000000000000044,100000,1048001,6.055727914094925,2000,2000,,,,,
greedy_eval,52141.629594374914,1050000,6807,0.050000000000000044,100000,1048001,6.055727914094925,2000,2000,0.0,,336.712,331.264,
episode,52640.680346082896,1058950,6850,0.050000000000000044,100000,1056951,6.107796794891358,2000,2000,0.0,503.0574416949796,220.44,199.68,512
env_step,52690.77128120791,1060000,6853,0.050000000000000044,100000,1058001,6.061085704565048,2000,2000,,,,,
env_step,53174.521312082885,1070000,6896,0.050000000000000044,100000,1068001,5.88909301173687,2000,2000,,,,,
episode,53226.1146897499,1070974,6900,0.050000000000000044,100000,1068975,5.965641965270042,2000,2000,0.0,554.2318468693695,240.48,230.4,512
env_step,53662.73506008298,1080000,6942,0.050000000000000044,100000,1078001,6.006728198885917,2000,2000,,,,,
episode,53766.25571379089,1082172,6950,0.050000000000000044,100000,1080173,5.9772025614976885,2000,2000,0.0,515.2101045032231,223.96,207.36,512
env_step,54141.671851333,1090000,6982,0.050000000000000044,100000,1088001,5.905668730616569,2000,2000,,,,,
episode,54348.46072366601,1094263,7000,0.050000000000000044,100000,1092264,5.760807561397552,2000,2000,0.0,559.4116949932456,241.82,242.56,512
env_step,54624.1464022079,1100000,7024,0.050000000000000044,100000,1098001,5.767005586624146,2000,2000,,,,,
greedy_eval,54624.147998165805,1100000,7024,0.050000000000000044,100000,1098001,5.767005586624146,2000,2000,0.0,,343.554,340.288,
episode,54966.91201258288,1105949,7050,0.050000000000000044,100000,1103950,5.844599981307983,2000,2000,0.0,540.0749695105413,233.72,226.56,512
env_step,55180.20598629094,1110000,7066,0.050000000000000044,100000,1108001,5.866476682305336,2000,2000,,,,,
episode,55565.63374329102,1118036,7100,0.050000000000000044,100000,1116037,5.633874326825142,2000,2000,0.0,557.4337694356614,241.74,236.8,512
env_step,55660.334319790825,1120000,7106,0.050000000000000044,100000,1118001,5.585138895869255,2000,2000,,,,,
env_step,56144.244041041005,1130000,7145,0.050000000000000044,100000,1128001,5.557968670606614,2000,2000,,,,,
episode,56181.987632165896,1130788,7150,0.050000000000000044,100000,1128789,5.514333891868591,2000,2000,0.0,591.778202559292,255.04,253.44,512
env_step,56623.41231358284,1140000,7189,0.050000000000000044,100000,1138001,5.455030915021896,2000,2000,,,,,
episode,56748.13473995798,1142600,7200,0.050000000000000044,100000,1140601,5.515375275850296,2000,2000,0.0,544.7059654083628,236.24,200.96,512
env_step,57106.553252582904,1150000,7230,0.050000000000000044,100000,1148001,5.556633255243302,2000,2000,,,,,
greedy_eval,57106.55418662494,1150000,7230,0.050000000000000044,100000,1148001,5.556633255243302,2000,2000,0.0,,331.004,335.936,
episode,57363.78846524982,1154222,7250,0.050000000000000044,100000,1152223,5.679417505979538,2000,2000,0.0,537.7466732095861,232.44,245.76,512
env_step,57654.57897124998,1160000,7273,0.050000000000000044,100000,1158001,5.510751025080681,2000,2000,,,,,
episode,58006.155585165834,1167224,7300,0.050000000000000044,100000,1165225,5.501316550016403,2000,2000,0.0,604.6928603449585,260.04,253.44,512
env_step,58139.5522847909,1170000,7309,0.050000000000000044,100000,1168001,5.536073590636254,2000,2000,,,,,
env_step,58617.527043124894,1180000,7348,0.050000000000000044,100000,1178001,5.726251457214356,2000,2000,,,,,
episode,58629.66576412483,1180252,7350,0.050000000000000044,100000,1178253,5.735181389212609,2000,2000,0.0,606.0232114918576,260.56,262.4,512
env_step,59118.54896587483,1190000,7389,0.050000000000000044,100000,1188001,5.760049313187599,2000,2000,,,,,
episode,59262.01640724996,1192985,7400,0.050000000000000044,100000,1190986,5.698458294153213,2000,2000,0.0,590.2918909371531,254.66,245.12,512
env_step,59596.674002290936,1200000,7427,0.050000000000000044,100000,1198001,5.591718904733658,2000,2000,,,,,
greedy_eval,59596.67563545797,1200000,7427,0.050000000000000044,100000,1198001,5.591718904733658,2000,2000,0.0,,340.386,357.12,
episode,59883.89921712503,1204832,7450,0.050000000000000044,100000,1202833,5.535523506045341,2000,2000,0.0,545.9782957780963,236.94,240.64,512
env_step,60157.16213591583,1210000,7472,0.050000000000000044,100000,1208001,5.308707695960998,2000,2000,,,,,
episode,60450.00098062493,1215902,7500,0.050000000000000044,100000,1213903,5.168634109854699,2000,2000,0.0,508.08707577645094,221.4,199.68,512
env_step,60645.59677474992,1220000,7516,0.050000000000000044,100000,1218001,5.253774538636208,2000,2000,,,,,
episode,61041.02965629101,1228099,7550,0.050000000000000044,100000,1226100,5.280647222876548,2000,2000,0.0,562.0887105242163,243.94,244.48,512
env_step,61137.04443745781,1230000,7557,0.050000000000000044,100000,1228001,5.175978403449059,2000,2000,,,,,
env_step,61626.57344016596,1240000,7598,0.050000000000000044,100000,1238001,5.060095422029495,2000,2000,,,,,
episode,61644.793184082955,1240366,7600,0.050000000000000044,100000,1238367,5.0630668509006505,2000,2000,0.0,570.1103330114487,245.34,254.72,512
env_step,62126.25829104101,1250000,7639,0.050000000000000044,100000,1248001,5.354697865366936,2000,2000,,,,,
greedy_eval,62126.26059941598,1250000,7639,0.050000000000000044,100000,1248001,5.354697865366936,2000,2000,0.0,,362.452,385.088,
episode,62306.20025108289,1252424,7650,0.050000000000000044,100000,1250425,5.234389338493347,2000,2000,0.0,559.5295828585333,241.16,250.24,512
env_step,62674.434644624824,1260000,7684,0.050000000000000044,100000,1258001,5.109247130870819,2000,2000,,,,,
episode,62861.83143645781,1263902,7700,0.050000000000000044,100000,1261903,5.301595443487168,2000,2000,0.0,527.3789661072321,229.56,236.8,512
env_step,63151.89500558283,1270000,7723,0.050000000000000044,100000,1268001,5.330957641482353,2000,2000,,,,,
episode,63486.49476133287,1276937,7750,0.050000000000000044,100000,1274938,5.363619163990021,2000,2000,0.0,606.4267887154203,260.7,263.04,512
env_step,63632.500308082905,1280000,7762,0.050000000000000044,100000,1278001,5.336251666903496,2000,2000,,,,,
episode,64071.95108591602,1289202,7800,0.050000000000000044,100000,1287203,5.291119599699974,2000,2000,0.0,566.0895160432077,245.3,235.52,512
env_step,64110.06768120802,1290000,7802,0.050000000000000044,100000,1288001,5.302973538637161,2000,2000,,,,,
env_step,64590.31529845786,1300000,7840,0.050000000000000044,100000,1298001,5.443740415811539,2000,2000,,,,,
greedy_eval,64590.315878749825,1300000,7840,0.050000000000000044,100000,1298001,5.443740415811539,2000,2000,0.0,,341.332,349.312,
episode,64766.51365058287,1302499,7850,0.050000000000000044,100000,1300500,5.440421877861023,2000,2000,0.0,620.8708629840974,265.94,279.04,1024
env_step,65130.11298191594,1310000,7878,0.050000000000000044,100000,1308001,5.45528644657135,2000,2000,,,,,
episode,65398.11347412481,1315499,7900,0.050000000000000044,100000,1313500,5.405573734045029,2000,2000,0.0,606.8123806880801,260.0,266.24,512
env_step,65615.360235458,1320000,7916,0.050000000000000044,100000,1318001,5.335481067419052,2000,2000,,,,,
episode,66012.35292649991,1328177,7950,0.050000000000000044,100000,1326178,5.24783621942997,2000,2000,0.0,590.1610943177249,253.56,258.56,512
env_step,66101.64828650001,1330000,7958,0.050000000000000044,100000,1328001,5.302192283511162,2000,2000,,,,,
env_step,66582.33733699983,1340000,7998,0.050000000000000044,100000,1338001,5.2711821700334545,2000,2000,,,,,
episode,66609.52910241601,1340566,8000,0.050000000000000044,100000,1338567,5.271241782426834,2000,2000,0.0,570.6448303581687,247.78,250.88,512
env_step,67065.84226137493,1350000,8041,0.050000000000000044,100000,1348001,5.6260497226715085,2000,2000,,,,,
greedy_eval,67065.84424949996,1350000,8041,0.050000000000000044,100000,1348001,5.6260497226715085,2000,2000,0.0,,336.62,350.336,
episode,67238.36392512498,1352408,8050,0.050000000000000044,100000,1350409,5.600482527971268,2000,2000,0.0,546.0900479791294,236.84,228.48,512
env_step,67563.31495741592,1360000,8083,0.050000000000000044,100000,1358001,5.635965342521668,2000,2000,,,,,
episode,67723.51919050002,1363727,8100,0.050000000000000044,100000,1361728,5.582228879570961,2000,2000,0.0,519.6741695728632,226.38,221.44,512
env_step,67993.3176458748,1370000,8123,0.050000000000000044,100000,1368001,5.452054938793182,2000,2000,,,,,
episode,68273.487937083,1376643,8150,0.050000000000000044,100000,1374644,5.745500314950943,2000,2000,0.0,600.9777912023146,258.32,278.4,1024
env_step,68415.2892320829,1380000,8163,0.050000000000000044,100000,1378001,5.664555054068566,2000,2000,,,,,
episode,68824.07032854087,1389311,8200,0.050000000000000044,100000,1387312,5.517535571813584,2000,2000,0.0,588.9674313959532,253.36,258.56,512
env_step,68855.2031222079,1390000,8203,0.050000000000000044,100000,1388001,5.525847223162651,2000,2000,,,,,
env_step,69311.11499249982,1400000,8247,0.050000000000000044,100000,1398001,5.603004487991333,2000,2000,,,,,
greedy_eval,69311.11692870781,1400000,8247,0.050000000000000044,100000,1398001,5.603004487991333,2000,2000,0.0,,293.966,294.72,
episode,69386.34070941596,1400322,8250,0.050000000000000044,100000,1398323,5.614054242968559,2000,2000,0.0,504.1424626197767,220.22,211.2,512
env_step,69824.4231184998,1410000,8294,0.050000000000000044,100000,1408001,5.407594181895256,2000,2000,,,,,
episode,69886.62258245796,1411317,8300,0.050000000000000044,100000,1409318,5.519269299030304,2000,2000,0.0,500.15671960820947,219.9,224.0,512
env_step,70292.02543258294,1420000,8332,0.050000000000000044,100000,1418001,5.778741432785988,2000,2000,,,,,
episode,70483.06681841589,1424069,8350,0.050000000000000044,100000,1422070,5.714843085765839,2000,2000,0.0,590.0401043455829,255.04,248.96,512
env_step,70762.55342954095,1430000,8376,0.050000000000000044,100000,1428001,5.72823249399662,2000,2000,,,,,
episode,70998.92232591589,1435499,8400,0.050000000000000044,100000,1433500,5.7650970247983935,2000,2000,0.0,527.3621505734,228.6,232.32,512
env_step,71190.3364173749,1440000,8417,0.050000000000000044,100000,1438001,5.658738440871239,2000,2000,,,,,
episode,71599.48813258298,1448822,8450,0.050000000000000044,100000,1446823,5.591140323758125,2000,2000,0.0,622.4825896600639,266.46,273.92,512
env_step,71652.84088533302,1450000,8454,0.050000000000000044,100000,1448001,5.541194753050804,2000,2000,,,,,
greedy_eval,71652.84293899988,1450000,8454,0.050000000000000044,100000,1448001,5.541194753050804,2000,2000,0.0,,373.502,380.992,
env_step,72191.69680712488,1460000,8495,0.050000000000000044,100000,1458001,5.4575739814043045,2000,2000,,,,,
episode,72223.03204229102,1460684,8500,0.050000000000000044,100000,1458685,5.4049692969322205,2000,2000,0.0,545.9988578350493,237.24,229.12,512
env_step,72640.7102380828,1470000,8540,0.050000000000000044,100000,1468001,5.337043120503425,2000,2000,,,,,
episode,72725.83013925003,1471914,8550,0.050000000000000044,100000,1469915,5.413328925013542,2000,2000,0.0,515.7661649500186,224.6,228.48,512
env_step,73097.13735045795,1480000,8585,0.050000000000000044,100000,1478001,5.306661644458771,2000,2000,,,,,
episode,73241.86297779088,1483125,8600,0.050000000000000044,100000,1481126,5.3327119895219806,2000,2000,0.0,514.3065633415017,224.22,213.12,512
env_step,73554.43405733281,1490000,8628,0.050000000000000044,100000,1488001,5.541065768957138,2000,2000,,,,,
episode,73784.5631318749,1495131,8650,0.050000000000000044,100000,1493132,5.394618694424629,2000,2000,0.0,552.5148826725316,240.12,242.56,512
env_step,74002.95422058296,1500000,8669,0.050000000000000044,100000,1498001,5.695098717689514,2000,2000,,,,,
greedy_eval,74002.9558695408,1500000,8669,0.050000000000000044,100000,1498001,5.695098717689514,2000,2000,0.0,,337.288,338.816,
episode,74422.12617637496,1507276,8700,0.050000000000000044,100000,1505277,6.12833083987236,2000,2000,0.0,563.751406653448,242.9,240.0,512
env_step,74550.92594954092,1510000,8710,0.050000000000000044,100000,1508001,6.0634059664011,2000,2000,,,,,
episode,75015.39635508298,1519496,8750,0.050000000000000044,100000,1517497,5.700082832813263,2000,2000,0.0,564.8069493619178,244.4,248.96,512
env_step,75038.53122208291,1520000,8751,0.050000000000000044,100000,1518001,5.683030493617058,2000,2000,,,,,
env_step,75506.64751012484,1530000,8786,0.050000000000000044,100000,1528001,5.718361015677452,2000,2000,,,,,
episode,75641.20804741583,1533001,8800,0.050000000000000044,100000,1531002,5.832909938693047,2000,2000,0.0,631.0156976199992,270.1,261.12,512
env_step,75950.85383112496,1540000,8830,0.050000000000000044,100000,1538001,5.929652302861213,2000,2000,,,,,
episode,76171.48833574983,1545097,8850,0.050000000000000044,100000,1543098,6.172952135443688,2000,2000,0.0,562.2632037457312,241.92,238.08,512
env_step,76396.32229033299,1550000,8869,0.050000000000000044,100000,1548001,6.034670363545418,2000,2000,,,,,
greedy_eval,76396.32487420784,1550000,8869,0.050000000000000044,100000,1548001,6.034670363545418,2000,2000,0.0,,349.886,353.216,
episode,76776.861904416,1556743,8900,0.050000000000000044,100000,1554744,6.068938423752785,2000,2000,0.0,536.311537515924,232.92,225.28,512
env_step,76922.22111862502,1560000,8916,0.050000000000000044,100000,1558001,6.2392809413671495,2000,2000,,,,,
episode,77292.40665233298,1568287,8950,0.050000000000000044,100000,1566288,6.161791467189789,2000,2000,0.0,530.947882321188,230.88,223.36,512
env_step,77370.65095616598,1570000,8956,0.050000000000000044,100000,1568001,6.097570340514183,2000,2000,,,,,
env_step,77820.08170462493,1580000,8996,0.050000000000000044,100000,1578001,5.6388274328708645,2000,2000,,,,,
episode,77852.2921254579,1580715,9000,0.050000000000000044,100000,1578716,5.670494273424149,2000,2000,0.0,571.912050953156,248.56,259.2,512
env_step,78268.94741049991,1590000,9034,0.050000000000000044,100000,1588001,5.744466270446777,2000,2000,,,,,
episode,78444.83385649999,1593935,9050,0.050000000000000044,100000,1591936,5.7364665125608445,2000,2000,0.0,616.3132835670818,264.4,274.56,1024
env_step,78717.51317733293,1600000,9077,0.050000000000000044,100000,1598001,5.857342734336853,2000,2000,,,,,
greedy_eval,78717.51471699984,1600000,9077,0.050000000000000044,100000,1598001,5.857342734336853,2000,2000,0.0,,351.724,356.032,
episode,79059.31441954081,1605910,9100,0.050000000000000044,100000,1603911,5.913007207393647,2000,2000,0.0,551.7062770562951,239.5,224.64,512
env_step,79243.51135512488,1610000,9114,0.050000000000000044,100000,1608001,6.034935518980026,2000,2000,,,,,
episode,79636.25223112502,1618769,9150,0.050000000000000044,100000,1616770,5.784089791417122,2000,2000,0.0,598.6367213417573,257.18,261.12,512
env_step,79691.10291574989,1620000,9155,0.050000000000000044,100000,1618001,5.749321667551994,2000,2000,,,,,
env_step,80141.9816198328,1630000,9191,0.050000000000000044,100000,1628001,5.778398412108421,2000,2000,,,,,
episode,80224.436170083,1631844,9200,0.050000000000000044,100000,1629845,5.840192227125168,2000,2000,0.0,609.8143636904396,261.5,284.8,512
env_step,80591.73249883298,1640000,9234,0.050000000000000044,100000,1638001,6.159977071762085,2000,2000,,,,,
episode,80743.95102187502,1643431,9250,0.050000000000000044,100000,1641432,5.966813096880913,2000,2000,0.0,533.100869110454,231.74,229.76,512
env_step,81036.16863308288,1650000,9276,0.050000000000000044,100000,1648001,6.149188685059547,2000,2000,,,,,
greedy_eval,81036.17015174986,1650000,9276,0.050000000000000044,100000,1648001,6.149188685059547,2000,2000,0.0,,356.298,361.344,
episode,81373.52975462493,1655830,9300,0.050000000000000044,100000,1653831,5.828384460806847,2000,2000,0.0,576.8182773032524,247.98,247.68,512
env_step,81558.13853095798,1660000,9314,0.050000000000000044,100000,1658001,5.800361856818199,2000,2000,,,,,
episode,81898.37509808294,1667628,9350,0.050000000000000044,100000,1665629,5.962745480179787,2000,2000,0.0,547.2413454815427,235.96,234.88,1024
env_step,82004.68322374998,1670000,9358,0.050000000000000044,100000,1668001,5.95839207303524,2000,2000,,,,,
env_step,82449.30924716592,1680000,9397,0.050000000000000044,100000,1678001,5.8441543488502505,2000,2000,,,,,
episode,82479.09182808292,1680657,9400,0.050000000000000044,100000,1678658,5.820052343130111,2000,2000,0.0,605.4839989082834,260.58,263.04,512
env_step,82901.36012929096,1690000,9439,0.050000000000000044,100000,1688001,5.690731208324433,2000,2000,,,,,
episode,82997.09133133292,1692125,9450,0.050000000000000044,100000,1690126,5.709398785352707,2000,2000,0.0,528.7915715212408,229.36,230.4,512
env_step,83349.05071720784,1700000,9483,0.050000000000000044,100000,1698001,5.698798836708069,2000,2000,,,,,
greedy_eval,83349.05296612484,1700000,9483,0.050000000000000044,100000,1698001,5.698798836708069,2000,2000,0.0,,356.044,357.888,
episode,83610.51392829092,1704118,9500,0.050000000000000044,100000,1702119,5.569334503173828,2000,2000,0.0,555.6198288961139,239.86,244.48,512
env_step,83873.20705124992,1710000,9524,0.050000000000000044,100000,1708001,5.623801650643348,2000,2000,,,,,
episode,84158.02392633283,1716378,9550,0.050000000000000044,100000,1714379,5.5578853161335,2000,2000,0.0,566.976000521994,245.2,240.64,512
env_step,84318.81092745787,1720000,9564,0.050000000000000044,100000,1718001,5.593748291254044,2000,2000,,,,,
episode,84735.42479404085,1729337,9600,0.050000000000000044,100000,1727338,5.463450837135315,2000,2000,0.0,604.4600759833226,259.18,256.64,512
env_step,84765.34624058288,1730000,9604,0.050000000000000044,100000,1728001,5.481877626657486,2000,2000,,,,,
episode,85175.40233187494,1739104,9650,0.050000000000000044,100000,1737105,5.675333034992218,2000,2000,0.0,443.3397067943295,195.34,184.32,512
env_step,85214.88937300001,1740000,9653,0.050000000000000044,100000,1738001,5.672136266112328,2000,2000,,,,,
env_step,85658.05598687497,1750000,9692,0.050000000000000044,100000,1748001,5.2675629059076305,2000,2000,,,,,
greedy_eval,85658.05897133285,1750000,9692,0.050000000000000044,100000,1748001,5.2675629059076305,2000,2000,0.0,,322.438,336.768,
